
#<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
30-08-2017 11:00:33 PID: 8325
Attaching to process ID 8325, please wait...
Debugger attached successfully.
Server compiler detected.
JVM version is 25.65-b01
class_loader	classes	bytes	parent_loader	alive?	type
  121    23      7200       1280           0     5160          52      3027     14272     7952    13584    21536 java.util.concurrent.CopyOnWriteArrayList
  122    -1      7136        480           0        0           0         0         0       40      584      624 [Lorg.hibernate.persister.entity.Loadable;
  123    23      7056       1104           0     7072          97      2508     25152    14152    20336    34488 org.apache.juli.logging.ch.qos.logback.classic.Logger
  124  8455      6960        544           0      520           3        25      1544      328     2472     2800 sun.reflect.DelegatingConstructorAccessorImpl
  125    23      6840        568           0     1528           9       143      2400     1224     3592     4816 org.hibernate.property.DirectPropertyAccessor$DirectGetter
  126    23      6840        544           0     1528           6       168      2168     1016     3520     4536 org.hibernate.property.DirectPropertyAccessor$DirectSetter
  127  8060      6840        616           0      808           2        51       776      464     1968     2432 org.hibernate.property.Dom4jAccessor$ElementGetter
  128  8061      6840        568           0      976           2        81       824      536     2064     2600 org.hibernate.property.Dom4jAccessor$ElementSetter
  129  7836      6832        936           0     1048           8        87      2528     1000     3760     4760 org.hibernate.hql.ast.HqlLexer
  130  5071      6816       1000           0     1520           8       148      2216      928     4120     5048 java.util.LinkedHashMap$LinkedKeySet
  131    -1      6776        480           0        0           0         0         0       40      584      624 [[C
  132    23      6768        736         368     8640          74      2025     19104     8800    21296    30096 java.lang.Thread
  133  4822      6752        536           0      352           2        13       936      184     1768     1952 java.lang.ref.WeakReference
  134  5972      6720       7472           0    33880         125     12751     43712    30888    56624    87512 oracle.jdbc.driver.T4CConnection
  135    23      6648        504           0      544           1        20       496      216     1520     1736 java.util.LinkedList$Node
  136    23      6552        552           0      616           3        25       528      496     1480     1976 org.hibernate.ejb.metamodel.BasicTypeImpl
  137    19      6552       1104           0     1080           8       113      1408      984     2912     3896 org.hibernate.hql.ast.tree.SqlFragment
  138    -1      6480        480           0        0           0         0         0       32      584      616 [Lorg.apache.tomcat.util.modeler.ParameterInfo;
  139    31      6480        576           0      464           2        17       312      312     1280     1592 java.util.ResourceBundle$BundleReference
  140    23      6448        616           0     1496           8       111      2336      896     3872     4768 java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
  141   564      6448        560           0      480           3        18       760      304     1672     1976 java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
  142    23      6448        632           0     1752          10       152      2672     1104     4296     5400 java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
  143    23      6336        616           0     1088          10        94      1728     1112     2616     3728 org.xml.sax.helpers.LocatorImpl
  144    23      6272        504         104     4448          34      1589      7752     4520     8816    13336 java.lang.invoke.LambdaForm$Name
  145    -1      6264        480           0        0           0         0         0       32      584      616 [Lorg.hibernate.type.Type;
  146   133      6240        624           0     1448           7       185      1960      912     3416     4328 java.util.WeakHashMap$Entry
  147    23      6200        528           0     4328          12      1024      3760     2488     6496     8984 java.security.ProtectionDomain
  148    -1      6120        480           0        0           0         0         0       48      584      632 [Ljavax.management.MBeanAttributeInfo;
  149    23      6080        504           0     3168          22       721      4104     2672     5472     8144 com.sun.jmx.mbeanserver.ConvertingMethod
  150    23      6048        640           0     5512          28      1829     13224     4480    15424    19904 javax.management.ImmutableDescriptor
  151    -1      6008        480           0        0           0         0         0       24      584      608 [Lorg.apache.xmlbeans.impl.schema.XmlValueRef;
  152    23      5904        744           0     8056          37      1709     15232     6080    18528    24608 org.hibernate.hql.ast.tree.FromElementType
  153    23      5856        616           0     7808          17      1625      7616     4568    11928    16496 org.hibernate.engine.query.HQLQueryPlan
  154    23      5856        568           0     3864          14       557      8408     2520    10576    13096 org.hibernate.hql.ast.util.ASTPrinter
  155    23      5824        504           0     1624           7       255      1920     1256     3056     4312 com.sun.xml.bind.v2.util.QNameMap$Entry
  156    -1      5760        480           0        0           0         0         0       40      584      624 [[I
  157  8594      5760        920           0      528           4        23      1680      400     2936     3336 sun.util.calendar.Gregorian$Date
  158  5064      5736       1552           0     3808          46      1539     10880     5312    11696    17008 java.util.ArrayDeque
  159  4137      5720        704           0      832           6        43      1440      744     2488     3232 com.sun.xml.bind.v2.model.impl.RuntimeTypeRefImpl
  160    23      5544        504           0      520           1        10       472      296     1480     1776 java.lang.Class$ReflectionData
  161   133      5536        536           0      712           4        83      1824      472     2800     3272 java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry
  162    23      5536        680           0     2544          21       365      4872     2096     6440     8536 java.util.concurrent.locks.ReentrantLock
  163  5080      5264       1152           0    12760          60     10252     57056    16640    55528    72168 java.util.GregorianCalendar
  164  4910      5264       1280           0     9344          46      5480     17440    12120    16976    29096 sun.nio.ch.SocketChannelImpl
  165    -1      5248        480           0        0           0         0         0       24      584      608 [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry;
  166  4668      5248        568           0     2288          26       352      4856     2472     5776     8248 java.lang.Short
  167  5154      5152        704           0     4384          31      1543     10496     4368    11936    16304 sun.util.calendar.ZoneInfo
  168    23      5120        504         240     9296          73      2818     21368     9104    23352    32456 java.lang.invoke.MethodType
  169    23      5112       1048         256     9504          84      3069     17568    10544    19016    29560 java.util.logging.Logger
  170  4891      5040        960           0     4168          49      1351     11032     4888    11808    16696 java.nio.HeapByteBuffer
  171    23      5024        496           0      360           2        10       920      216     1720     1936 java.lang.ref.ReferenceQueue$Lock
  172    23      5024        552           0     5320          14      1796      8424     3552    11104    14656 java.security.CodeSource
  173  4601      4920        672           0     1448          10       413      3240     1528     4144     5672 java.io.StringReader
  174    23      4920        520           0      616           4        70       656      464     1544     2008 javax.management.ObjectName$Property
  175    23      4880        560           0     1064          10       129      1608      984     2536     3520 antlr.LexerSharedInputState
  176    23      4800        536           0      488           5        37      1984      472     2744     3216 java.io.ExpiringCache$Entry
  177    28      4632       1320           0      488           3        17       816      432     2440     2872 com.sun.istack.FinalArrayList
  178    23      4608        504           0      640           3        84       616      504     1464     1968 com.sun.org.apache.xerces.internal.util.SymbolHash$Entry
  179   132      4608        736           0      856           5        65      1192      672     2360     3032 org.apache.tomcat.util.threads.TaskThread
  180    23      4560        568           0      712           7        40      1216      840     1936     2776 org.hibernate.property.MapAccessor$MapGetter
  181    23      4560        544           0      624           4        30       720      576     1568     2144 org.hibernate.property.MapAccessor$MapSetter
  182    23      4480        528           0     5424          13      2864      6160     5152     7576    12728 oracle.jdbc.driver.SQLStateMapping
  183  5087      4464       1208           0      616           3        37       792      472     2456     2928 java.util.Collections$UnmodifiableRandomAccessList
  184    23      4464        664           0     5408          26      1039      5656     3512     8816    12328 javax.management.MBeanInfo
  185    -1      4440        480           0        0           0         0         0       32      584      616 [Lorg.hibernate.property.Getter;
  186    -1      4440        480           0        0           0         0         0       32      584      616 [Lorg.hibernate.property.Setter;
  187    -1      4432        480           0        0           0         0         0       24      584      608 [Lcom.sun.xml.bind.v2.util.QNameMap$Entry;
  188  4668      4384        568           0     2200          25       312      5240     2344     6192     8536 java.lang.Byte
  189    -1      4368        480           0        0           0         0         0       24      584      608 [Ljavax.management.ObjectName$Property;
  190  4837      4368        648           0     2344          16       719      8392     2536     9400    11936 com.sun.proxy.$Proxy12
  191   133      4320        576           0      464           2        17       640      312     1608     1920 java.util.ResourceBundle$LoaderReference
  192    -1      4304        480           0        0           0         0         0       48      584      632 [Ljavax.management.MBeanParameterInfo;
  193    -1      4272        480           0        0           0         0         0       32      584      616 [Ljavax.xml.namespace.QName;
  194  7984      4224       1184           0     1384           1        89       304      384     2640     3024 org.hibernate.loader.entity.CascadeEntityLoader
  195  5068      4176       1664           0     8088          88      3717     27944    11136    27856    38992 java.util.TreeMap
  196  8472      4128       1064           0     2448          19       167      4552     1720     6640     8360 sun.reflect.UnsafeObjectFieldAccessorImpl
  197  5055      4032       1184           0    16936          80     11244     46264    19936    46072    66008 java.text.DecimalFormat
  198  4107      4000       1328           0     6224          29       841      5968     4408     9792    14200 com.sun.xml.bind.v2.model.impl.RuntimeClassInfoImpl
  199  4172      4000        656           0     7984          15      1297      4768     4328     9528    13856 com.sun.xml.bind.v2.runtime.ClassBeanInfoImpl
  200    23      3960        512           0      968           5       140      2160      640     3232     3872 java.security.Provider$ServiceKey
  201  3396      3904        592           0      896           2        62       944      304     2280     2584 antlr.CharBuffer
  202    23      3904        512           0      760           7       231      2624      824     3296     4120 antlr.CharQueue
  203    23      3904        512           0     1368          10       248      3864     1112     4896     6008 antlr.TokenBuffer
  204    23      3904        504           0      776           7       233      2760      824     3440     4264 antlr.TokenQueue
  205  3387      3904        712           0     2568           5       941      6112     1920     7696     9616 org.hibernate.hql.ast.SqlASTFactory
  206    23      3864        592           0     6568          29      1867      6424     4832     9320    14152 java.security.Provider$Service
  207    -1      3840        480           0        0           0         0         0       32      584      616 [Lantlr.Token;
  208  7872      3840       1184           0     1480           7       175      1880     1072     3784     4856 org.hibernate.hql.ast.tree.ParameterNode
  209    23      3840        504           0     5256          28      2206      8904     4984    10200    15184 sun.security.util.ObjectIdentifier
  210    23      3816        504           0      520           1        20       168      208     1176     1384 java.lang.Class$AnnotationData
  211    23      3752        704           0     6832          28      2045      8912     7032    10000    17032 org.apache.tomcat.util.modeler.ManagedBean
  212    -1      3696        480           0        0           0         0         0       32      584      616 [Ljava.util.TimerTask;
